customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
5917,Felix Zane,felix.zane5917@example.com,United States,2022-08-21,Basic,22.81
5918,Ivy Shaw,ivy.shaw5918@example.com,Japan,2026-03-24,Basic,6.31
5919,Owen Drew,owen.drew5919@example.com,Australia,2025-02-24,Basic,89.13
5920,Ivy West,ivy.west5920@example.com,Germany,2024-08-07,Basic,11.11
5921,Ava Kerr,ava.kerr5921@example.com,Japan,2025-03-14,Standard,483.48
5922,Iris Hale,iris.hale5922@example.com,Brazil,2022-09-12,Standard,449.61
5923,Silas Reed,silas.reed5923@example.com,United Kingdom,2023-08-07,Standard,557.50
5924,Miles Dunn,miles.dunn5924@example.com,United States,2022-06-23,Standard,673.87
5925,Wren Kerr,wren.kerr5925@example.com,United Kingdom,2024-06-10,Basic,42.73
5926,Jonah Lane,jonah.lane5926@example.com,United States,2022-01-25,Standard,197.12
5927,Miles Zane,miles.zane5927@example.com,Mexico,2026-01-11,Basic,21.90
5928,Piper Vale,piper.vale5928@example.com,United Kingdom,2025-04-02,Standard,422.98
5929,Iris Park,iris.park5929@example.com,United States,2023-10-04,Standard,204.06
5930,Wren Shaw,wren.shaw5930@example.com,France,2026-08-14,Basic,53.18
5931,Miles Drew,miles.drew5931@example.com,Germany,2024-09-23,Basic,29.85
5932,Felix Hale,,United States,2024-06-30,Basic,4.18
5933,Chloe Cruz,chloe.cruz5933@example.com,United States,2025-10-30,Basic,93.01
5934,Piper Gray,piper.gray5934@example.com,Canada,2022-06-03,Standard,363.79
5935,Noah West,noah.west5935@example.com,Mexico,2025-03-05,Standard,445.49
5936,Theo Frost,theo.frost5936@example.com,Netherlands,2023-08-14,Premium,1410.84
5937,Piper Kerr,piper.kerr5937@example.com,Japan,2026-06-28,Basic,80.35
5938,Nora Kerr,nora.kerr5938@example.com,United States,2026-07-25,Standard,760.17
5939,Ivy Gray,ivy.gray5939@example.com,United States,2024-12-31,Standard,668.49
5940,Iris Moss,iris.moss5940@example.com,Australia,2025-03-21,Basic,181.79
5941,Liam Hale,liam.hale5941@example.com,Netherlands,2024-04-29,Standard,476.91
5942,Ella Drew,ella.drew5942@example.com,Spain,2024-08-25,Standard,175.64
5943,Wren Quinn,wren.quinn5943@example.com,France,2026-02-01,Standard,134.86
5944,Wren Bell,wren.bell5944@example.com,Spain,2022-03-18,Basic,170.96
5945,Silas Finn,silas.finn5945@example.com,Netherlands,2022-01-05,Standard,689.16
5946,Hugo Dunn,hugo.dunn5946@example.com,Mexico,2022-09-02,Standard,149.70
5947,Caleb Zane,caleb.zane5947@example.com,United States,2025-12-30,Standard,157.11
5948,Liam Dunn,liam.dunn5948@example.com,United States,2026-04-02,Basic,188.92
5949,Chloe Moss,chloe.moss5949@example.com,United States,2026-04-21,Basic,98.95
5950,Nico Zane,nico.zane5950@example.com,Spain,2026-07-24,Standard,726.56
5951,Arlo Cruz,arlo.cruz5951@example.com,India,2025-12-25,Basic,60.53
5952,Owen York,owen.york5952@example.com,Australia,2023-08-22,Basic,183.35
5953,Felix Tate,felix.tate5953@example.com,Germany,2022-01-10,Basic,18.51
5954,Jonah Cruz,jonah.cruz5954@example.com,United States,2022-10-29,Standard,496.47
5955,Owen Reed,owen.reed5955@example.com,United States,2022-06-27,Standard,777.35
5956,Wren Hart,wren.hart5956@example.com,United States,2022-12-06,Standard,582.38
5957,Jonah Dunn,jonah.dunn5957@example.com,United States,2024-04-17,Basic,132.99
5958,Miles Lang,miles.lang5958@example.com,France,2024-01-09,Premium,4269.23
5959,Wren Blair,wren.blair5959@example.com,United States,2025-03-15,Standard,523.17
5960,Chloe Quinn,chloe.quinn5960@example.com,Canada,2026-08-18,Standard,744.16
5961,Zoe Walsh,zoe.walsh5961@example.com,United States,2022-01-29,Basic,61.90
5962,Felix Lang,felix.lang5962@example.com,Japan,2026-03-15,Standard,77.75
5963,Chloe Brooks,chloe.brooks5963@example.com,Germany,2026-05-10,Basic,19.91
5964,Lila Gray,lila.gray5964@example.com,India,2026-01-01,Standard,619.69
5965,Mila Snow,mila.snow5965@example.com,United States,2022-03-16,Basic,163.41
5966,Silas Tate,silas.tate5966@example.com,India,2025-03-14,Basic,168.70
5967,Owen Drew,owen.drew5967@example.com,France,2025-10-09,Standard,620.41
5968,Jonah Lang,jonah.lang5968@example.com,Canada,2024-04-18,Standard,280.68
5969,Asher Shaw,asher.shaw5969@example.com,Brazil,2026-06-24,Standard,425.38
5970,Felix West,felix.west5970@example.com,United Kingdom,2023-10-11,Standard,628.86
5971,Zoe Shaw,zoe.shaw5971@example.com,United Kingdom,2023-07-20,Standard,167.71
5972,Mila Finn,mila.finn5972@example.com,Germany,2024-07-03,Standard,405.79
5973,Jonah York,jonah.york5973@example.com,United States,2026-07-10,Standard,102.89
5974,Ivy Frost,ivy.frost5974@example.com,United States,2022-11-02,Standard,129.96
5975,Ethan Shaw,ethan.shaw5975@example.com,Canada,2023-04-08,Basic,19.11
5976,Ivy Nash,ivy.nash5976@example.com,Canada,2023-06-08,Basic,113.15
5977,Ethan Zane,ethan.zane5977@example.com,Canada,2023-05-10,Standard,63.25
5978,Asher Zane,asher.zane5978@example.com,United States,2024-08-03,Basic,84.51
5979,Mila Park,mila.park5979@example.com,Canada,2023-11-18,Premium,953.72
5980,Miles Bell,miles.bell5980@example.com,Australia,2023-07-11,Standard,659.46
5981,Ella Lang,ella.lang5981@example.com,United States,2023-12-03,Standard,781.35
5982,Ivy York,ivy.york5982@example.com,France,2022-02-20,Basic,20.26
5983,Hugo Snow,hugo.snow5983@example.com,Japan,2023-03-06,Standard,573.55
5984,Hugo Zane,hugo.zane5984@example.com,France,2023-03-04,Basic,63.61
5985,Zoe York,zoe.york5985@example.com,United States,2023-06-13,Standard,219.76
5986,Zoe Cruz,zoe.cruz5986@example.com,India,2022-11-23,Basic,170.27
5987,Owen Vale,owen.vale5987@example.com,India,2026-07-25,Standard,337.19
5988,Jonah Hale,jonah.hale5988@example.com,United Kingdom,2025-04-02,Standard,322.49
5989,Liam Brooks,liam.brooks5989@example.com,United States,2024-08-23,Standard,119.73
5990,Ava Cruz,ava.cruz5990@example.com,United Kingdom,2025-09-03,Basic,68.03
5991,Ruby Zane,ruby.zane5991@example.com,United States,2024-07-01,Basic,3.65
5992,Ruby Blair,ruby.blair5992@example.com,Brazil,2023-02-07,Standard,212.25
5993,Piper Gray,piper.gray5993@example.com,Japan,2023-03-08,Standard,749.10
5994,Ruby Moss,ruby.moss5994@example.com,India,2022-06-18,Standard,217.61
5995,Leo Gray,leo.gray5995@example.com,France,2022-01-26,Standard,403.08
5996,Chloe Cole,chloe.cole5996@example.com,France,2026-06-29,Standard,537.17
5997,Mila Zane,mila.zane5997@example.com,United States,2024-05-12,Basic,187.22
5998,Felix Pike,felix.pike5998@example.com,Brazil,2025-08-29,Standard,556.15
5999,Caleb Moss,caleb.moss5999@example.com,United Kingdom,2023-09-12,Basic,47.21
6000,Liam Moss,liam.moss6000@example.com,India,2026-06-10,Standard,341.57
6001,Chloe Finn,chloe.finn6001@example.com,Canada,2022-03-03,Basic,105.90
6002,Ivy Kerr,ivy.kerr6002@example.com,Japan,2023-02-10,Standard,611.87
6003,Lila Bell,lila.bell6003@example.com,United States,2026-01-26,Standard,224.04
6004,Lila Cruz,lila.cruz6004@example.com,Japan,2022-03-19,Standard,339.60
6005,Asher Vale,asher.vale6005@example.com,France,2025-10-18,Standard,728.79
6006,Nico Blair,nico.blair6006@example.com,United States,2024-02-02,Basic,7.48
6007,Owen Reed,owen.reed6007@example.com,Germany,2026-04-01,Premium,3549.54
6008,Wren Hale,wren.hale6008@example.com,United Kingdom,2024-01-14,Standard,155.77
6009,Felix Hale,felix.hale6009@example.com,United States,2022-01-24,Basic,129.80
6010,Miles Shaw,miles.shaw6010@example.com,India,2024-12-09,Basic,132.64
6011,Piper Hale,piper.hale6011@example.com,Canada,2024-07-26,Basic,73.12
6012,Caleb York,caleb.york6012@example.com,United States,2023-09-02,Standard,794.80
6013,Sadie Hale,sadie.hale6013@example.com,United States,2025-02-19,Standard,519.72
6014,Hugo Finn,hugo.finn6014@example.com,India,2023-04-19,Premium,3266.86
6015,Nora Reed,nora.reed6015@example.com,Brazil,2024-02-20,Standard,271.37
6016,Zoe Walsh,zoe.walsh6016@example.com,France,2024-03-31,Standard,367.21
6017,Arlo Hale,arlo.hale6017@example.com,United States,2025-10-17,Standard,593.46
6018,Owen Finn,owen.finn6018@example.com,Australia,2025-05-06,Standard,428.83
6019,Ava Blair,ava.blair6019@example.com,United Kingdom,2026-06-02,Standard,424.86
6020,Miles Moss,miles.moss6020@example.com,Australia,2024-01-24,Standard,310.02
6021,Mia York,mia.york6021@example.com,Germany,2022-03-06,Premium,780.88
6022,Zoe Lang,zoe.lang6022@example.com,United States,2022-10-27,Basic,153.26
6023,Ivy Pike,ivy.pike6023@example.com,United States,2026-03-02,Basic,54.96
6024,Leo Lang,leo.lang6024@example.com,Japan,2023-02-24,Standard,293.64
6025,Ethan Lang,ethan.lang6025@example.com,Netherlands,2024-07-14,Standard,401.14
6026,Sadie Blair,sadie.blair6026@example.com,United States,2025-09-29,Standard,563.06
6027,Ava Snow,ava.snow6027@example.com,United States,2025-05-20,Premium,554.40
6028,Caleb Cruz,caleb.cruz6028@example.com,Canada,2026-01-29,Standard,80.02
6029,Hugo Vale,hugo.vale6029@example.com,Brazil,2022-11-12,Standard,591.78
6030,Caleb Frost,caleb.frost6030@example.com,Canada,2026-04-24,Basic,182.72
6031,Jade Dunn,jade.dunn6031@example.com,United States,2024-08-18,Standard,723.83
6032,Leo Finn,leo.finn6032@example.com,Netherlands,2022-07-07,Standard,684.83
6033,Miles Snow,miles.snow6033@example.com,Japan,2025-10-05,Premium,621.68
6034,Asher Blair,asher.blair6034@example.com,Netherlands,2023-08-23,Standard,529.39
6035,Piper Cruz,piper.cruz6035@example.com,United Kingdom,2026-03-19,Premium,3073.42
6036,Wren Cole,wren.cole6036@example.com,Canada,2025-03-22,Basic,98.35
6037,Ruby Zane,ruby.zane6037@example.com,United States,2023-04-24,Standard,757.21
6038,Chloe Park,chloe.park6038@example.com,United States,2026-04-28,Standard,476.74
6039,Zoe Bell,zoe.bell6039@example.com,United States,2023-11-11,Basic,127.46
6040,Miles Moss,miles.moss6040@example.com,United States,2023-01-27,Basic,144.99
6041,Theo Snow,theo.snow6041@example.com,India,2024-06-25,Basic,29.67
6042,Sadie Bell,sadie.bell6042@example.com,Germany,2023-04-30,Basic,145.83
6043,Ruby Cole,ruby.cole6043@example.com,United Kingdom,2025-05-26,Basic,132.14
6044,Lila Lane,lila.lane6044@example.com,Germany,2024-03-20,Standard,256.75
6045,Hugo Lane,hugo.lane6045@example.com,United States,2024-11-13,Premium,3491.84
6046,Piper Dunn,piper.dunn6046@example.com,Canada,2024-03-16,Basic,199.31
6047,Piper Reed,piper.reed6047@example.com,United States,2026-05-06,Standard,354.34
6048,Leo Drew,leo.drew6048@example.com,France,2022-12-29,Standard,196.92
6049,Ethan Tate,ethan.tate6049@example.com,United Kingdom,2022-03-07,Premium,4812.50
6050,Owen Bell,owen.bell6050@example.com,United States,2025-01-23,Standard,108.99
6051,Ivy Lane,ivy.lane6051@example.com,Canada,2023-08-19,Basic,125.09
6052,Miles Hart,miles.hart6052@example.com,France,2022-05-01,Basic,69.44
6053,Jonah Pike,jonah.pike6053@example.com,United States,2024-05-31,Standard,210.59
6054,Felix Lang,felix.lang6054@example.com,Canada,2023-01-17,Basic,58.13
6055,Liam Snow,liam.snow6055@example.com,Mexico,2023-05-02,Standard,580.92
6056,Iris Lane,iris.lane6056@example.com,France,2024-04-17,Basic,164.72
6057,Iris Zane,iris.zane6057@example.com,Australia,2025-08-01,Basic,14.55
6058,Noah Snow,noah.snow6058@example.com,United States,2024-12-03,Basic,197.32
6059,Owen Blair,owen.blair6059@example.com,United States,2025-01-18,Standard,595.23
6060,Iris Kerr,iris.kerr6060@example.com,United States,2026-07-27,Basic,73.21
6061,Lila Lane,lila.lane6061@example.com,United States,2022-02-23,Standard,269.34
6062,Sadie Lane,sadie.lane6062@example.com,Germany,2026-06-06,Basic,169.95
6063,Ava Walsh,ava.walsh6063@example.com,Brazil,2022-05-21,Basic,60.41
6064,Nico Frost,nico.frost6064@example.com,Brazil,2022-07-13,Basic,177.59
6065,Mia Zane,mia.zane6065@example.com,United States,2026-03-12,Standard,168.77
6066,Asher Frost,asher.frost6066@example.com,India,2022-08-26,Standard,298.63
6067,Arlo Pike,arlo.pike6067@example.com,India,2022-03-16,Standard,516.93
6068,Nora Walsh,nora.walsh6068@example.com,India,2026-02-23,Standard,341.78
6069,Wren Zane,wren.zane6069@example.com,Germany,2022-06-16,Standard,707.54
6070,Miles Snow,miles.snow6070@example.com,United States,2022-01-16,Basic,175.72
6071,Ava Gray,ava.gray6071@example.com,Spain,2025-05-08,Standard,317.39
6072,Iris Reed,iris.reed6072@example.com,Spain,2025-02-17,Basic,119.81
6073,Ava York,ava.york6073@example.com,India,2025-05-14,Basic,138.46
6074,Mia Nash,mia.nash6074@example.com,United States,2026-07-23,Basic,46.03
6075,Mia Park,mia.park6075@example.com,France,2022-12-01,Standard,226.64
6076,Noah Dunn,noah.dunn6076@example.com,Brazil,2026-07-14,Basic,86.89
6077,Noah Hale,noah.hale6077@example.com,Mexico,2023-03-13,Premium,3006.09
6078,Nico Hale,nico.hale6078@example.com,Netherlands,2024-10-12,Premium,2404.29
6079,Lila Cruz,lila.cruz6079@example.com,United States,2024-07-08,Standard,384.08
6080,Theo Hart,theo.hart6080@example.com,United States,2025-11-15,Standard,287.65
6081,Jade Shaw,jade.shaw6081@example.com,India,2026-01-16,Basic,10.75
6082,Piper Cole,piper.cole6082@example.com,Mexico,2025-04-27,Basic,121.43
6083,Mia Shaw,mia.shaw6083@example.com,India,2022-12-11,Standard,194.39
6084,Liam Cruz,liam.cruz6084@example.com,Japan,2022-05-10,Standard,760.46
6085,Mia Young,mia.young6085@example.com,India,2025-09-30,Standard,351.49
6086,Nico Hale,nico.hale6086@example.com,France,2023-03-30,Standard,306.46
6087,Noah Reed,noah.reed6087@example.com,France,2026-03-07,Standard,715.80
6088,Mila York,mila.york6088@example.com,Netherlands,2022-05-02,Standard,612.54
6089,Silas Nash,silas.nash6089@example.com,Japan,2026-07-30,Standard,496.75
6090,Asher Shaw,asher.shaw6090@example.com,India,2025-12-06,Standard,188.22
6091,Nico Hart,nico.hart6091@example.com,India,2025-07-20,Basic,35.30
6092,Sadie Park,sadie.park6092@example.com,France,2023-08-14,Standard,520.95
6093,Ava Moss,ava.moss6093@example.com,United States,2026-03-26,Standard,114.16
6094,Wren Blair,wren.blair6094@example.com,United States,2022-09-08,Basic,132.69
6095,Silas Drew,silas.drew6095@example.com,Spain,2025-02-14,Basic,4.36
6096,Ruby Drew,ruby.drew6096@example.com,Japan,2022-03-29,Basic,177.31
6097,Iris Quinn,iris.quinn6097@example.com,Germany,2022-07-29,Basic,84.10
6098,Noah Snow,noah.snow6098@example.com,Japan,2023-07-14,Basic,139.21
6099,Sadie Lane,sadie.lane6099@example.com,France,2023-12-23,Standard,89.10
6100,Wren Pike,wren.pike6100@example.com,India,2026-02-24,Premium,2242.82
6101,Wren Zane,wren.zane6101@example.com,United States,2026-08-23,Basic,43.15
6102,Iris Vale,iris.vale6102@example.com,Canada,2025-05-01,Standard,780.72
6103,Owen Hale,owen.hale6103@example.com,France,2023-12-15,Standard,799.07
6104,Piper Brooks,piper.brooks6104@example.com,United States,2023-07-16,Standard,152.46
6105,Caleb Nash,caleb.nash6105@example.com,Australia,2023-08-18,Basic,117.66
6106,Chloe Zane,chloe.zane6106@example.com,Australia,2024-06-01,Basic,58.70
6107,Nora West,nora.west6107@example.com,India,2024-12-28,Standard,427.03
6108,Chloe Pike,chloe.pike6108@example.com,France,2025-05-14,Basic,113.17
6109,Ivy Brooks,ivy.brooks6109@example.com,Netherlands,2023-08-09,Premium,3097.16
6110,Zoe Bell,zoe.bell6110@example.com,Canada,2024-08-19,Basic,96.17
6111,Felix Kerr,felix.kerr6111@example.com,Germany,2025-04-07,Standard,68.77
6112,Zoe Snow,zoe.snow6112@example.com,Canada,2025-05-31,Basic,146.14
6113,Ella Quinn,ella.quinn6113@example.com,Canada,2022-10-08,Standard,757.97
6114,Ella Shaw,ella.shaw6114@example.com,United States,2025-05-07,Premium,3237.27
6115,Zoe Drew,zoe.drew6115@example.com,Canada,2025-01-28,Basic,194.80
6116,Arlo Gray,arlo.gray6116@example.com,India,2024-09-16,Basic,15.06
6117,Liam Pike,liam.pike6117@example.com,United States,2024-10-16,Standard,693.65
6118,Wren Hale,wren.hale6118@example.com,United States,2024-01-16,Standard,701.74
6119,Zoe Blair,zoe.blair6119@example.com,Netherlands,2023-10-23,Premium,1275.73
6120,Ruby Reed,ruby.reed6120@example.com,United Kingdom,2023-12-01,Basic,127.88
6121,Wren Brooks,wren.brooks6121@example.com,United Kingdom,2024-12-06,Premium,4891.88
6122,Asher Frost,asher.frost6122@example.com,Brazil,2024-07-15,Standard,285.60
6123,Liam Moss,liam.moss6123@example.com,United States,2026-05-02,Basic,49.21
6124,Ava Gray,ava.gray6124@example.com,India,2023-04-12,Standard,483.13
6125,Ivy Park,ivy.park6125@example.com,India,2024-11-20,Premium,1927.08
6126,Leo Zane,leo.zane6126@example.com,United Kingdom,2026-08-26,Standard,351.38
6127,Caleb Hale,caleb.hale6127@example.com,United States,2026-01-26,Standard,211.97
6128,Ava Finn,ava.finn6128@example.com,United States,2025-03-31,Premium,1920.12
6129,Arlo Drew,arlo.drew6129@example.com,United States,2022-08-12,Basic,90.82
6130,Arlo Kerr,arlo.kerr6130@example.com,United States,2022-03-05,Standard,755.49
6131,Arlo Snow,arlo.snow6131@example.com,United States,2025-11-23,Standard,307.99
6132,Felix Tate,felix.tate6132@example.com,Brazil,2024-09-13,Standard,763.02
6133,Zoe Kerr,zoe.kerr6133@example.com,United States,2022-11-01,Basic,31.67
6134,Arlo Walsh,arlo.walsh6134@example.com,Germany,2023-04-13,Standard,171.54
6135,Ivy York,ivy.york6135@example.com,France,2025-10-27,Standard,727.70
6136,Mia Bell,mia.bell6136@example.com,United States,2022-03-29,Premium,4715.37
6137,Felix Dunn,felix.dunn6137@example.com,Brazil,2022-11-30,Standard,585.29
6138,Leo Vale,leo.vale6138@example.com,Australia,2026-07-08,Standard,620.45
6139,Silas Blair,silas.blair6139@example.com,United Kingdom,2024-08-27,Basic,147.99
6140,Caleb Park,caleb.park6140@example.com,United Kingdom,2022-09-19,Basic,136.64
6141,Ivy Park,ivy.park6141@example.com,Germany,2024-12-27,Basic,47.08
6142,Ivy Lang,ivy.lang6142@example.com,Germany,2025-07-07,Basic,48.85
6143,Nora Frost,nora.frost6143@example.com,United States,2025-08-02,Standard,471.95
6144,Ivy Lane,ivy.lane6144@example.com,Brazil,2024-12-14,Premium,4062.86
6145,Theo Park,theo.park6145@example.com,United States,2022-04-05,Standard,377.06
6146,Ruby Lane,ruby.lane6146@example.com,France,2024-12-15,Standard,294.69
6147,Lila York,lila.york6147@example.com,Mexico,2024-06-22,Standard,569.97
6148,Jonah Shaw,jonah.shaw6148@example.com,United Kingdom,2022-04-01,Standard,747.66
6149,Zoe Cruz,zoe.cruz6149@example.com,Germany,2023-10-20,Standard,706.08
6150,Chloe Quinn,chloe.quinn6150@example.com,United States,2025-07-05,Basic,154.87
6151,Nora Blair,nora.blair6151@example.com,Japan,2023-03-17,Premium,4258.00
6152,Arlo Pike,arlo.pike6152@example.com,France,2022-07-30,Standard,536.82
6153,Mila Park,mila.park6153@example.com,Canada,2022-07-15,Basic,11.29
6154,Jonah Tate,jonah.tate6154@example.com,Brazil,2022-06-18,Standard,386.75
6155,Silas Drew,silas.drew6155@example.com,Australia,2022-09-07,Standard,69.95
6156,Silas Pike,silas.pike6156@example.com,Netherlands,2023-12-30,Premium,1246.25
6157,Sadie Snow,sadie.snow6157@example.com,Canada,2023-09-19,Basic,115.51
6158,Iris Vale,iris.vale6158@example.com,Netherlands,2023-03-14,Standard,140.60
6159,Asher Snow,asher.snow6159@example.com,Germany,2026-07-19,Standard,210.53
6160,Felix West,felix.west6160@example.com,United States,2023-05-13,Standard,412.58
6161,Silas Dunn,silas.dunn6161@example.com,United States,2024-06-04,Basic,153.15
6162,Ava Quinn,ava.quinn6162@example.com,United States,2023-02-26,Premium,4651.43
6163,Piper Frost,piper.frost6163@example.com,United Kingdom,2025-05-13,Standard,700.55
6164,Leo Lang,leo.lang6164@example.com,India,2026-07-25,Basic,180.73
6165,Iris Shaw,iris.shaw6165@example.com,India,2024-12-08,Standard,713.99
6166,Mia Tate,mia.tate6166@example.com,Germany,2022-04-20,Basic,42.87
6167,Liam Moss,liam.moss6167@example.com,United States,2025-05-28,Standard,384.40
6168,Ivy Vale,ivy.vale6168@example.com,Netherlands,2024-11-20,Standard,217.20
6169,Jonah Young,jonah.young6169@example.com,Brazil,2023-03-08,Standard,331.00
6170,Liam Reed,liam.reed6170@example.com,United States,2025-05-18,Standard,471.38
6171,Ruby Cruz,ruby.cruz6171@example.com,Brazil,2022-01-29,Premium,2019.58
6172,Chloe Blair,chloe.blair6172@example.com,Mexico,2026-02-07,Basic,172.15
6173,Ivy Snow,ivy.snow6173@example.com,Germany,2024-07-30,Standard,668.13
6174,Hugo West,hugo.west6174@example.com,United States,2022-02-06,Standard,339.90
6175,Ella Pike,ella.pike6175@example.com,Mexico,2026-04-11,Standard,513.01
6176,Ella Hart,ella.hart6176@example.com,Spain,2024-02-13,Premium,4259.39
6177,Zoe Reed,zoe.reed6177@example.com,France,2022-11-13,Basic,39.36
6178,Nico Reed,nico.reed6178@example.com,Australia,2022-09-18,Basic,39.62
6179,Sadie Tate,sadie.tate6179@example.com,Brazil,2024-10-28,Basic,136.09
6180,Nico Cruz,nico.cruz6180@example.com,France,2023-06-20,Standard,627.19
6181,Zoe Shaw,zoe.shaw6181@example.com,Japan,2025-05-11,Standard,319.99
6182,Ivy West,ivy.west6182@example.com,United Kingdom,2026-05-15,Premium,2388.23
6183,Piper Dunn,piper.dunn6183@example.com,Canada,2022-12-07,Basic,12.02
6184,Jade Pike,jade.pike6184@example.com,Spain,2022-03-08,Standard,408.04
6185,Theo Moss,theo.moss6185@example.com,United States,2023-02-19,Basic,82.69
6186,Piper Zane,piper.zane6186@example.com,Mexico,2024-12-03,Standard,413.22
6187,Sadie Young,sadie.young6187@example.com,United States,2024-12-02,Basic,101.34
6188,Nico Snow,nico.snow6188@example.com,United States,2023-06-20,Standard,287.65
6189,Liam Hart,liam.hart6189@example.com,India,2024-08-15,Basic,182.62
6190,Felix Quinn,felix.quinn6190@example.com,India,2023-09-21,Standard,782.83
6191,Iris Lang,iris.lang6191@example.com,India,2023-06-01,Basic,173.35
6192,Liam Quinn,liam.quinn6192@example.com,India,2025-04-01,Basic,114.56
6193,Arlo Moss,arlo.moss6193@example.com,Japan,2026-07-10,Basic,121.98
6194,Sadie Zane,sadie.zane6194@example.com,United States,2023-05-21,Standard,704.88
6195,Sadie Park,sadie.park6195@example.com,United States,2026-04-12,Standard,587.54
6196,Ivy Zane,ivy.zane6196@example.com,United Kingdom,2024-10-13,Basic,58.08
6197,Jonah Pike,jonah.pike6197@example.com,Germany,2024-09-02,Standard,689.78
6198,Leo Dunn,leo.dunn6198@example.com,India,2024-05-20,Standard,144.24
6199,Ivy Tate,ivy.tate6199@example.com,United States,2023-06-11,Basic,195.17
6200,Mia Dunn,mia.dunn6200@example.com,India,2025-02-11,Standard,80.78
6201,Theo Gray,theo.gray6201@example.com,United Kingdom,2024-06-04,Standard,694.07
6202,Nico Nash,nico.nash6202@example.com,France,2022-01-27,Standard,692.26
6203,Nico Pike,nico.pike6203@example.com,Brazil,2022-03-09,Premium,992.70
6204,Mia Quinn,mia.quinn6204@example.com,United States,2023-09-23,Standard,739.03
6205,Ava Frost,ava.frost6205@example.com,India,2024-04-25,Standard,379.14
6206,Jonah Finn,jonah.finn6206@example.com,United States,2025-04-13,Standard,66.73
6207,Mia Hart,mia.hart6207@example.com,Germany,2024-03-17,Basic,31.86
6208,Silas Zane,silas.zane6208@example.com,Japan,2026-08-14,Standard,377.79
6209,Wren Vale,wren.vale6209@example.com,United States,2025-07-11,Basic,197.52
6210,Sadie Quinn,sadie.quinn6210@example.com,Netherlands,2023-04-05,Standard,745.09
6211,Felix Zane,felix.zane6211@example.com,Canada,2025-03-18,Premium,2496.96
6212,Chloe Hale,chloe.hale6212@example.com,Canada,2022-03-16,Standard,566.95
6213,Liam Brooks,liam.brooks6213@example.com,India,2024-07-27,Basic,59.37
6214,Miles Frost,miles.frost6214@example.com,United States,2024-01-16,Standard,717.04
6215,Silas Pike,silas.pike6215@example.com,Canada,2022-11-21,Standard,399.90
6216,Arlo Moss,arlo.moss6216@example.com,Germany,2025-09-23,Standard,527.14
6217,Leo Zane,leo.zane6217@example.com,Australia,2022-11-18,Basic,160.20
6218,Chloe Hart,chloe.hart6218@example.com,India,2023-09-24,Premium,4053.77
6219,Asher Walsh,asher.walsh6219@example.com,Germany,2024-10-19,Basic,67.37
6220,Piper Snow,piper.snow6220@example.com,Japan,2024-04-27,Standard,56.03
6221,Wren Dunn,wren.dunn6221@example.com,United Kingdom,2024-11-07,Standard,773.28
6222,Iris Cruz,iris.cruz6222@example.com,India,2024-05-10,Basic,20.59
6223,Noah Zane,noah.zane6223@example.com,United Kingdom,2025-05-23,Basic,155.41
6224,Ivy Moss,ivy.moss6224@example.com,Mexico,2024-09-07,Standard,434.49
6225,Wren Blair,wren.blair6225@example.com,Netherlands,2024-04-21,Basic,89.72
6226,Ruby Young,ruby.young6226@example.com,United States,2023-02-16,Standard,247.10
6227,Jonah Pike,jonah.pike6227@example.com,Australia,2026-07-01,Basic,114.90
6228,Asher Pike,asher.pike6228@example.com,Japan,2026-02-15,Basic,109.70
6229,Lila Vale,lila.vale6229@example.com,Canada,2025-06-21,Basic,84.96
6230,Wren Dunn,wren.dunn6230@example.com,Mexico,2026-03-05,Standard,152.63
6231,Leo Moss,leo.moss6231@example.com,Japan,2023-05-04,Basic,90.13
6232,Nico Vale,nico.vale6232@example.com,Brazil,2025-08-19,Basic,11.82
6233,Iris Gray,iris.gray6233@example.com,United States,2024-01-17,Standard,366.32
6234,Chloe York,chloe.york6234@example.com,Australia,2025-02-19,Standard,407.68
6235,Felix Tate,felix.tate6235@example.com,Australia,2023-10-07,Basic,74.38
6236,Piper Finn,piper.finn6236@example.com,Brazil,2023-05-01,Standard,627.93
6237,Silas Tate,silas.tate6237@example.com,France,2022-03-08,Standard,681.81
6238,Lila Hart,lila.hart6238@example.com,Germany,2023-02-11,Standard,749.50
6239,Leo Zane,leo.zane6239@example.com,United States,2026-01-17,Standard,208.42
6240,Owen Shaw,owen.shaw6240@example.com,United Kingdom,2026-02-25,Standard,737.94
6241,Noah Kerr,noah.kerr6241@example.com,Japan,2022-03-01,Basic,155.55
6242,Owen Vale,owen.vale6242@example.com,Spain,2023-07-17,Standard,164.50
6243,Leo Hart,leo.hart6243@example.com,Canada,2022-12-28,Basic,84.39
6244,Wren Hart,wren.hart6244@example.com,United States,2026-02-20,Standard,235.01
6245,Miles Moss,miles.moss6245@example.com,Brazil,2024-07-14,Standard,616.07
6246,Ivy Blair,ivy.blair6246@example.com,Netherlands,2024-08-14,Basic,92.12
6247,Piper Shaw,piper.shaw6247@example.com,Mexico,2026-06-04,Standard,566.54
6248,Nico Shaw,nico.shaw6248@example.com,United States,2022-10-07,Basic,159.15
6249,Ivy Tate,ivy.tate6249@example.com,Australia,2023-06-26,Basic,36.52
6250,Nora Finn,nora.finn6250@example.com,United States,2026-04-02,Standard,421.82
